date,streamflow,id,name,country,river
2002-01-06,0.0317936863182767,7000,Nam Mang 3,Laos,Nam Gnong
2002-01-07,0.0530119352884836,7000,Nam Mang 3,Laos,Nam Gnong
2002-01-08,0.0375697120287184,7000,Nam Mang 3,Laos,Nam Gnong
2002-01-09,0.0278267053433929,7000,Nam Mang 3,Laos,Nam Gnong
2002-01-10,0.1107855565288426,7000,Nam Mang 3,Laos,Nam Gnong
2002-01-11,0.1454358302318766,7000,Nam Mang 3,Laos,Nam Gnong
2002-01-12,0.0837385139701464,7000,Nam Mang 3,Laos,Nam Gnong
2002-01-13,0.0838954940748603,7000,Nam Mang 3,Laos,Nam Gnong
2002-01-14,0.2363912950423689,7000,Nam Mang 3,Laos,Nam Gnong
2002-01-15,1.0348494922740468,7000,Nam Mang 3,Laos,Nam Gnong
2002-01-16,1.2524018472569605,7000,Nam Mang 3,Laos,Nam Gnong
2002-01-17,0.7136784883716071,7000,Nam Mang 3,Laos,Nam Gnong
2002-01-18,0.4582095864238542,7000,Nam Mang 3,Laos,Nam Gnong
2002-01-19,0.2021334990684613,7000,Nam Mang 3,Laos,Nam Gnong
2002-01-20,0.0917198157981939,7000,Nam Mang 3,Laos,Nam Gnong
2002-01-21,0.0523763817803506,7000,Nam Mang 3,Laos,Nam Gnong
2002-01-22,0.0512420142697316,7000,Nam Mang 3,Laos,Nam Gnong
2002-01-23,0.050602662906079,7000,Nam Mang 3,Laos,Nam Gnong
2002-01-24,0.0487870087635797,7000,Nam Mang 3,Laos,Nam Gnong
2002-01-25,0.0417738143443385,7000,Nam Mang 3,Laos,Nam Gnong
2002-01-26,0.0073729617160206,7000,Nam Mang 3,Laos,Nam Gnong
2002-01-27,0.0057930139780466,7000,Nam Mang 3,Laos,Nam Gnong
2002-01-28,0.0049995630126244,7000,Nam Mang 3,Laos,Nam Gnong
2002-01-29,0.0042743774241275,7000,Nam Mang 3,Laos,Nam Gnong
2002-01-30,0.0036272292431883,7000,Nam Mang 3,Laos,Nam Gnong
2002-01-31,0.0030608255320631,7000,Nam Mang 3,Laos,Nam Gnong
2002-02-01,0.0025727145445148,7000,Nam Mang 3,Laos,Nam Gnong
2002-02-02,0.0021561667167251,7000,Nam Mang 3,Laos,Nam Gnong
2002-02-03,0.0018121164734966,7000,Nam Mang 3,Laos,Nam Gnong
2002-02-04,0.0017281875222175,7000,Nam Mang 3,Laos,Nam Gnong
2002-02-05,0.001570699030991,7000,Nam Mang 3,Laos,Nam Gnong
2002-02-06,0.0012240357346065,7000,Nam Mang 3,Laos,Nam Gnong
2002-02-07,0.0009853535013032,7000,Nam Mang 3,Laos,Nam Gnong
2002-02-08,0.0007714123258577,7000,Nam Mang 3,Laos,Nam Gnong
2002-02-09,0.0006193974188592,7000,Nam Mang 3,Laos,Nam Gnong
